,misterspex.at,fielmann,pearle.at,hartlauer.at,mean,name,brand
price,-0.06266604156899519,,0.06266604156899519,,0.0,ea 3223u 5026 emporio armani,emporio armani
price,-0.06266604156899519,,0.06266604156899519,,0.0,ea 3223u 5026 emporio armani,emporio armani
price,-0.00017860332202183023,,0.00017860332202183023,,0.0,ea 3225 5001 emporio armani,emporio armani
price,-0.00017860332202183023,,0.00017860332202183023,,0.0,ea 3225 5001 emporio armani,emporio armani
price,-0.037229116503056166,,0.037229116503056166,,0.0,ea 3220u 5088 emporio armani,emporio armani
price,-0.02302095775871429,0.11086980128135529,-0.08784884352264082,,0.0, 5001 ea3221 emporio armani,emporio armani
price,-0.02302095775871429,0.11086980128135529,-0.08784884352264082,,0.0, 5001 ea3221 emporio armani,emporio armani
price,-0.06266604156899519,,0.06266604156899519,,0.0,ea 1143 3003 emporio armani,emporio armani
price,-0.06266604156899519,,0.06266604156899519,,0.0,ea 1144 3013 emporio armani,emporio armani
price,-0.06266604156899519,,0.06266604156899519,,0.0,ea 1144 3011 emporio armani,emporio armani
price,-0.06266604156899519,,0.06266604156899519,,0.0,ea 1143 3001 emporio armani,emporio armani
price,-0.06266604156899519,,0.06266604156899519,,0.0,ea 1143 3001 emporio armani,emporio armani
price,,0.07864429088515971,-0.07864429088515952,,0.0, 0ea3219 5991 emporio armani,emporio armani
price,,0.07864429088515971,-0.07864429088515952,,0.0, 0ea3219 5991 emporio armani,emporio armani
price,-0.03227007571056231,-0.01030160109221789,0.042571676802780206,,0.0, ea 3219 5879 emporio armani,emporio armani
price,-0.03227007571056231,-0.01030160109221789,0.042571676802780206,,0.0, ea 3219 5879 emporio armani,emporio armani
price,-0.06252254418660588,0.052542984249128274,0.0099795599374774,,0.0, ea 3219 5017 emporio armani,emporio armani
price,-0.06026274557068827,0.047848619983126485,0.012414125587561784,,0.0, ea 3218 5879 emporio armani,emporio armani
price,,0.07864429088515971,-0.07864429088515952,,0.0, 0ea3218 5311 emporio armani,emporio armani
price,-0.1148825065274152,0.16131229424452267,-0.04642978771710748,,0.0, 0ea3218 5017 emporio armani,emporio armani
price,-0.1148825065274152,0.16131229424452267,-0.04642978771710748,,0.0, 0ea3218 5017 emporio armani,emporio armani
price,,0.2420414350682163,-0.2420414350682163,,0.0, 5893 ea3188u emporio armani,emporio armani
price,,-0.04908205320344686,0.04908205320344707,,0.0, 5544 ea3193 emporio armani,emporio armani
price,,,0.0,,0.0,0ea3208 5069 emporio armani,emporio armani
price,,0.04729499829874119,-0.047294998298740995,,0.0, 5072 ea3207 emporio armani,emporio armani
price,,,0.0,,0.0,0ea3205 5741 emporio armani,emporio armani
price,,-0.056228642435538885,0.05622864243553906,,0.0, 5371 ea3168 emporio armani,emporio armani
price,,,0.0,,0.0,0ea3204 5017 emporio armani,emporio armani
price,,,0.0,,0.0,0ea3202 5624 emporio armani,emporio armani
price,,0.26434526728788627,-0.26434526728788627,,0.0, 5058 ea3209u emporio armani,emporio armani
price,,,0.0,,0.0,0ea3203 5932 emporio armani,emporio armani
price,,,0.0,,0.0,0ea3203 5624 emporio armani,emporio armani
price,,,0.0,,0.0,0ea3203 5088 emporio armani,emporio armani
price,,-0.06283213504220059,0.06283213504220077,,0.0, 0ea1150 3014 emporio armani,emporio armani
price,0.052651372696502226,-0.10567882662655141,0.053027453930048755,,0.0, 3001 ea1129 emporio armani,emporio armani
price,0.052651372696502226,-0.10567882662655141,0.053027453930048755,,0.0, 3001 ea1129 emporio armani,emporio armani
price,-0.025009378516943924,-0.025384519194697957,0.05039389771164188,,0.0, 5410 ea3193 emporio armani,emporio armani
price,,-0.04908205320344686,0.04908205320344707,,0.0, 5097 ea3193 emporio armani,emporio armani
price,,,0.0,,0.0,0ea3201u 5088 emporio armani,emporio armani
price,0.011239743733842804,-0.15769360458581538,0.1464538608519726,,0.0, ea 1131 3001 emporio armani,emporio armani
price,0.011239743733842804,-0.15769360458581538,0.1464538608519726,,0.0, ea 1131 3001 emporio armani,emporio armani
price,-0.04110996916752331,-0.12367249057896547,0.1647824597464884,,0.0, 5903 ea3185 emporio armani,emporio armani
